No.,Time,FrameCounter,LX,LY,LP,RX,RY,RP,CX,CY,D,D-Sts,M-Sts,E-Sts,DISABLE_R,XMIN_ERR_R,XMAX_ERR_R,YMIN_ERR_R,YMAX_ERR_R,PUKJ_ERR_R,PUPIL_ERR_R,CALC_ERR_R,METHOD_MSB_R,METHOD_LSB_R,DISABLE_C,XMIN_ERR_C,XMAX_ERR_C,YMIN_ERR_C,YMAX_ERR_C,CALC_ERR_C,DISABLE_L,XMIN_ERR_L,XMAX_ERR_L,YMIN_ERR_L,YMAX_ERR_L,PUKJ_ERR_L,PUPL_ERR_L,CALC_ERR_L,METHOD_MSB_L,METHOD_LSB_L,SCENE,CUE3_DSTATION,CUE2_EXTERNAL,CUE1_SWITCH,TTL_WINK_R,TTL_FIX_R,DTTL_PUPIL_R,TTL_SLEEP_R,TTL_FIX_C,TTL_WINK_L,TTL_FIX_L,TTL_PUPIL_L,TTL_SLEEP_L
00002294,38.272,00:07:54:054,143.0,209.6,3.46,133.1,208.0,2.98,134.3,215.3,1.166,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002295,38.289,00:07:54:055,106.5,212.0,3.37,100.8,243.5,2.66,101.1,248.1,1.583,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002296,38.305,00:07:54:056,104.0,204.5,3.40,142.5,173.4,3.30,123.2,189.0,100.000,0x04800000,0x00000000,0x00000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002297,38.322,00:07:54:057,99.8,197.9,3.44,126.6,218.9,2.96,113.2,208.4,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002298,38.339,00:07:54:058,99.3,207.8,3.30,131.5,195.7,2.56,115.4,201.7,100.000,0x04800000,0x00000000,0x00000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002299,38.355,00:07:54:059,96.4,204.3,3.51,124.9,210.8,3.02,110.6,207.6,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002300,38.372,00:07:55:000,109.6,204.5,3.41,129.4,219.8,2.97,119.5,212.1,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002301,38.389,00:07:55:001,109.5,207.1,3.44,105.2,240.9,2.74,105.4,244.4,1.784,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002302,38.405,00:07:55:002,109.3,208.6,3.49,120.2,218.2,2.94,114.7,213.4,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002303,38.422,00:07:55:003,106.1,209.7,3.50,124.4,206.4,3.10,115.3,208.1,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002304,38.439,00:07:55:004,107.6,208.5,3.43,100.8,238.9,2.66,101.2,244.4,1.444,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002305,38.455,00:07:55:005,108.7,208.4,3.44,117.3,212.0,3.02,113.0,210.2,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002306,38.472,00:07:55:006,103.6,213.8,3.53,118.1,226.6,2.84,110.9,220.2,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002307,38.489,00:07:55:007,119.7,198.5,3.24,104.1,227.7,2.59,105.0,240.1,0.855,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002308,38.505,00:07:55:008,108.6,211.3,3.47,128.6,216.4,3.03,118.6,213.8,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002309,38.522,00:07:55:009,110.5,208.6,3.49,143.8,207.2,3.19,127.2,207.9,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002310,38.539,00:07:55:010,113.5,211.3,3.45,115.9,242.2,2.77,115.8,240.2,4.853,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002311,38.556,00:07:55:011,119.4,207.0,3.34,101.7,243.1,2.60,102.6,257.8,0.774,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002312,38.572,00:07:55:012,114.4,207.7,3.46,129.6,203.6,3.06,122.0,205.7,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002313,38.589,00:07:55:013,175.9,197.1,3.45,166.4,217.3,2.90,168.2,224.5,1.193,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002314,38.606,00:07:55:014,235.3,206.0,3.41,214.9,204.7,2.95,220.9,220.1,0.693,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002315,38.622,00:07:55:015,237.3,207.4,3.37,205.8,217.6,2.84,214.7,242.8,0.479,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002316,38.639,00:07:55:016,234.2,205.3,3.44,226.8,215.5,3.08,229.1,221.0,1.380,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002317,38.656,00:07:55:017,234.9,207.4,3.45,191.8,209.1,2.75,203.0,243.6,0.358,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002318,38.672,00:07:55:018,232.3,205.4,3.48,224.3,206.1,3.10,226.8,212.0,1.320,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002319,38.689,00:07:55:019,237.9,210.0,3.35,198.4,207.0,2.83,209.2,238.3,0.388,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002320,38.706,00:07:55:020,232.7,206.6,3.47,227.1,204.6,3.14,228.9,208.7,1.601,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002321,38.722,00:07:55:021,234.7,205.1,3.43,205.9,201.1,2.92,214.0,223.0,0.520,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002322,38.739,00:07:55:022,239.2,208.5,3.35,197.9,218.3,2.76,209.2,252.1,0.373,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002323,38.756,00:07:55:023,234.6,205.4,3.46,225.8,209.3,3.09,228.5,215.8,1.250,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002324,38.772,00:07:55:024,238.1,205.7,3.41,206.2,209.9,2.87,215.3,234.9,0.474,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002325,38.789,00:07:55:025,236.3,206.8,3.42,206.1,203.1,2.90,214.7,226.2,0.498,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002326,38.806,00:07:55:026,233.1,205.8,3.45,205.1,214.8,2.87,213.0,236.9,0.532,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002327,38.822,00:07:55:027,235.7,207.0,3.40,201.4,204.9,2.85,210.9,231.5,0.443,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002328,38.839,00:07:55:028,231.5,205.9,3.48,231.1,211.3,3.18,231.3,211.5,2.833,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002329,38.856,00:07:55:029,240.9,200.3,3.30,183.9,202.0,2.69,198.1,248.2,0.271,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002330,38.873,00:07:55:030,231.9,206.4,3.47,226.5,216.8,3.08,228.1,220.9,1.620,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002331,38.889,00:07:55:031,237.4,207.8,3.37,195.0,196.3,2.89,206.3,229.0,0.363,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002332,38.906,00:07:55:032,236.8,201.3,3.37,218.9,205.4,3.04,224.4,218.7,0.772,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002333,38.923,00:07:55:033,231.4,206.8,3.47,230.2,210.9,3.17,230.6,211.8,2.539,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002334,38.939,00:07:55:034,243.1,197.4,3.25,201.4,200.2,2.89,213.1,232.7,0.369,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002335,38.956,00:07:55:035,233.7,206.3,3.38,208.3,202.1,2.93,215.5,221.2,0.579,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002336,38.973,00:07:55:036,236.0,203.4,3.37,194.8,215.5,2.70,205.7,248.9,0.374,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002337,38.989,00:07:55:037,233.8,207.2,3.41,230.1,205.4,3.15,231.2,208.1,1.901,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002338,39.006,00:07:55:038,237.9,201.2,3.32,227.6,209.8,3.15,230.8,217.5,1.134,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002339,39.023,00:07:55:039,243.4,208.2,3.28,195.2,196.6,3.03,208.2,234.3,0.321,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002340,39.039,00:07:55:040,240.0,207.1,3.31,220.6,219.9,2.99,226.6,235.0,0.723,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002341,39.056,00:07:55:041,236.3,204.1,3.35,203.4,210.1,2.77,212.6,236.0,0.460,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002342,39.073,00:07:55:042,234.8,204.5,3.36,235.3,211.2,3.12,235.2,210.7,3.294,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002343,39.089,00:07:55:043,234.5,207.1,3.38,226.3,202.9,3.08,228.9,208.9,1.303,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002344,39.106,00:07:55:044,233.7,205.5,3.40,229.6,213.9,3.05,230.9,216.9,1.830,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002345,39.123,00:07:55:045,234.3,206.1,3.34,213.6,200.6,2.93,219.7,216.0,0.685,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002346,39.139,00:07:55:046,216.7,208.6,3.43,221.6,211.1,3.08,220.2,207.5,12.374,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002347,39.156,00:07:55:047,155.3,202.5,3.25,154.9,199.3,2.97,155.0,199.6,2.805,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002348,39.173,00:07:55:048,108.9,208.0,3.35,122.8,212.7,2.85,115.8,210.4,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002349,39.189,00:07:55:049,107.3,207.8,3.35,116.9,224.9,2.76,112.1,216.3,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002350,39.206,00:07:55:050,107.5,207.0,3.35,127.4,213.6,2.87,117.4,210.3,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002351,39.223,00:07:55:051,107.6,208.9,3.35,130.8,216.4,2.90,119.2,212.6,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002352,39.240,00:07:55:052,111.9,207.4,3.26,131.6,216.9,2.89,121.8,212.2,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002353,39.256,00:07:55:053,108.9,208.8,3.30,138.8,204.5,3.07,123.9,206.7,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002354,39.273,00:07:55:054,116.2,202.9,3.14,122.1,222.0,2.68,121.5,217.6,31.056,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00002355,39.290,00:07:55:055,113.1,207.1,3.24,127.1,224.1,2.78,120.1,215.6,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00002356,39.306,00:07:55:056,111.9,206.0,3.32,154.9,217.6,3.15,133.4,211.8,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002357,39.323,00:07:55:057,114.4,205.9,3.18,123.4,218.8,2.80,118.9,212.4,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002358,39.340,00:07:55:058,107.3,212.6,3.42,155.8,216.5,3.15,131.5,214.5,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002359,39.356,00:07:55:059,116.1,201.6,3.18,98.0,237.5,2.26,98.8,252.4,0.761,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002360,39.373,00:07:56:000,113.7,207.7,3.26,107.0,242.9,2.53,107.4,248.3,1.453,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002361,39.390,00:07:56:001,114.6,207.3,3.26,151.2,211.9,3.05,132.9,209.6,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002362,39.406,00:07:56:002,116.8,202.5,3.23,131.3,218.8,2.86,124.0,210.6,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002363,39.423,00:07:56:003,182.6,231.2,3.24,182.2,222.3,3.03,182.3,222.7,2.801,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002364,39.440,00:07:56:004,201.5,255.8,3.22,214.8,261.4,3.17,208.2,258.6,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002365,39.456,00:07:56:005,202.0,257.7,3.19,194.7,252.3,2.99,196.5,258.4,1.385,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002366,39.473,00:07:56:006,200.5,259.9,3.22,203.3,261.1,3.02,202.6,258.8,5.293,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002367,39.490,00:07:56:007,201.7,256.8,3.22,210.5,260.0,3.10,206.1,258.4,100.000,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002368,39.506,00:07:56:008,203.9,257.9,3.22,194.1,258.6,3.01,196.5,267.0,1.169,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002369,39.523,00:07:56:009,204.1,255.6,3.19,202.8,255.1,3.00,203.1,256.1,2.506,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002370,39.540,00:07:56:010,203.1,258.1,3.23,191.5,250.1,2.95,194.3,259.8,1.050,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00002371,39.557,00:07:56:011,201.6,259.0,3.26,215.1,267.9,3.14,208.4,263.4,100.000,0x00000000,0x00000000,0x00000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,1,0,1,0,0
00002372,39.573,00:07:56:012,215.0,256.2,2.98,129.6,258.9,2.26,140.9,345.2,0.175,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002373,39.590,00:07:56:013,201.7,258.4,3.27,213.0,261.7,3.13,207.3,260.1,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002374,39.607,00:07:56:014,204.8,256.3,3.19,202.9,252.3,3.10,203.4,253.8,2.315,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002375,39.623,00:07:56:015,198.9,258.3,3.34,219.8,265.2,3.20,209.4,261.8,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002376,39.640,00:07:56:016,207.9,259.3,3.11,171.3,254.0,2.71,179.0,286.6,0.418,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002377,39.657,00:07:56:017,207.3,259.1,3.18,190.2,259.5,2.93,194.3,274.3,0.794,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002378,39.673,00:07:56:018,200.8,261.2,3.34,217.1,264.4,3.17,209.0,262.8,100.000,0x00000000,0x00000000,0x00000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,1,0,0
00002379,39.690,00:07:56:019,230.4,262.6,3.19,209.1,254.5,2.91,215.2,272.8,0.672,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002380,39.707,00:07:56:020,228.2,265.0,3.25,227.6,267.3,3.06,227.8,267.8,2.734,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002381,39.723,00:07:56:021,227.7,264.0,3.26,222.1,255.9,3.08,223.7,260.6,1.592,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002382,39.740,00:07:56:022,231.3,265.2,3.17,203.0,260.5,2.83,210.8,285.7,0.526,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002383,39.757,00:07:56:023,229.5,263.9,3.24,219.5,264.6,2.96,222.5,273.2,1.158,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
00002384,39.773,00:07:56:024,229.2,265.4,3.29,214.9,265.6,2.90,219.1,278.0,0.910,0x00000000,0x00000000,0x00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000,0,0,0,0,0,0,0,0,0,0,0,0
